
Vector partition: 3559, Key insertions: 287882

Vector partition: 1948, Key insertions: 288147

Vector partition: 621, Key insertions: 287629

Vector partition: 977, Key insertions: 287720

Vector partition: 2314, Key insertions: 287064

Vector partition: 2607, Key insertions: 287309

Vector partition: 2905, Key insertions: 287892

Vector partition: 2804, Key insertions: 288118

Vector partition: 215, Key insertions: 287799

Vector partition: 536, Key insertions: 287063

Vector partition: 3793, Key insertions: 288215

Vector partition: 652, Key insertions: 287949

Vector partition: 3121, Key insertions: 287088

Vector partition: 1848, Key insertions: 287707

Vector partition: 2282, Key insertions: 288017

Vector partition: 3782, Key insertions: 288074

Vector partition: 1377, Key insertions: 287613

Vector partition: 2102, Key insertions: 287352

Vector partition: 644, Key insertions: 287739

Vector partition: 780, Key insertions: 287143

Vector partition: 3752, Key insertions: 287627

Vector partition: 3574, Key insertions: 288214

Vector partition: 2904, Key insertions: 286903

Vector partition: 220, Key insertions: 287417

Vector partition: 3211, Key insertions: 287598

Vector partition: 2108, Key insertions: 287386

Vector partition: 420, Key insertions: 288757

Vector partition: 864, Key insertions: 287708

Vector partition: 160, Key insertions: 287735

Vector partition: 1571, Key insertions: 287350

Vector partition: 3020, Key insertions: 287663

Vector partition: 1352, Key insertions: 286647

Vector partition: 3045, Key insertions: 288821

Vector partition: 3509, Key insertions: 287678

Vector partition: 4071, Key insertions: 288485

Vector partition: 3674, Key insertions: 287032

Vector partition: 3364, Key insertions: 288351

Vector partition: 2573, Key insertions: 288244

Vector partition: 858, Key insertions: 287997

Vector partition: 3455, Key insertions: 288484

Vector partition: 4037, Key insertions: 286806

Vector partition: 627, Key insertions: 287105

Vector partition: 1185, Key insertions: 287998

Vector partition: 3756, Key insertions: 287986

Vector partition: 1623, Key insertions: 287704

Vector partition: 3200, Key insertions: 287745

Vector partition: 948, Key insertions: 286769

Vector partition: 2087, Key insertions: 286856

Vector partition: 7, Key insertions: 287813

Vector partition: 2434, Key insertions: 286451

Vector partition: 65, Key insertions: 287544

Vector partition: 194, Key insertions: 286904

Vector partition: 2746, Key insertions: 287363

Vector partition: 1818, Key insertions: 286989

Vector partition: 3584, Key insertions: 288051

Vector partition: 3228, Key insertions: 286912

Vector partition: 3774, Key insertions: 286841

Vector partition: 1600, Key insertions: 287057

Vector partition: 2265, Key insertions: 287995

Vector partition: 1834, Key insertions: 288230

Vector partition: 221, Key insertions: 288144

Vector partition: 1536, Key insertions: 287456

Vector partition: 2322, Key insertions: 287607

Vector partition: 3817, Key insertions: 288063

Vector partition: 2907, Key insertions: 287679

Vector partition: 27, Key insertions: 287447

Vector partition: 89, Key insertions: 287346

Vector partition: 1938, Key insertions: 287237

Vector partition: 2266, Key insertions: 287390

Vector partition: 272, Key insertions: 287041

Vector partition: 1663, Key insertions: 288085

Vector partition: 3638, Key insertions: 287284

Vector partition: 691, Key insertions: 287577

Vector partition: 2028, Key insertions: 287832

Vector partition: 712, Key insertions: 288316

Vector partition: 1306, Key insertions: 287858

Vector partition: 2427, Key insertions: 287697

Vector partition: 3059, Key insertions: 286449

Vector partition: 3138, Key insertions: 287738

Vector partition: 1965, Key insertions: 288371

Vector partition: 2225, Key insertions: 287285

Vector partition: 1591, Key insertions: 286630

Vector partition: 2387, Key insertions: 287510

Vector partition: 3265, Key insertions: 287694

Vector partition: 3746, Key insertions: 287280

Vector partition: 1067, Key insertions: 286873

Vector partition: 3768, Key insertions: 287666

Vector partition: 2268, Key insertions: 287546

Vector partition: 2954, Key insertions: 287907

Vector partition: 3555, Key insertions: 286718

Vector partition: 923, Key insertions: 287755

Vector partition: 1280, Key insertions: 287673

Vector partition: 3355, Key insertions: 287687

Vector partition: 4014, Key insertions: 288277

Vector partition: 2161, Key insertions: 286856

Vector partition: 1183, Key insertions: 287352

Vector partition: 2624, Key insertions: 287909

Vector partition: 1959, Key insertions: 287281

Vector partition: 1022, Key insertions: 287480

Vector partition: 1580, Key insertions: 286992

Vector partition: 3072, Key insertions: 288233

Vector partition: 1177, Key insertions: 287610

Vector partition: 328, Key insertions: 287978

Vector partition: 1316, Key insertions: 287730

Vector partition: 1488, Key insertions: 287925

Vector partition: 134, Key insertions: 287123

Vector partition: 2743, Key insertions: 286782

Vector partition: 3520, Key insertions: 287232

Vector partition: 3821, Key insertions: 287442

Vector partition: 3087, Key insertions: 287323

Vector partition: 1979, Key insertions: 287483

Vector partition: 3010, Key insertions: 287310

Vector partition: 3983, Key insertions: 287213

Vector partition: 42, Key insertions: 286952

Vector partition: 24, Key insertions: 287797

Vector partition: 113, Key insertions: 286966

Vector partition: 2076, Key insertions: 288319

Vector partition: 2653, Key insertions: 287338

Vector partition: 31, Key insertions: 285757

Vector partition: 323, Key insertions: 287495

Vector partition: 2317, Key insertions: 286972

Vector partition: 3310, Key insertions: 288239

Vector partition: 4060, Key insertions: 286721

Vector partition: 1322, Key insertions: 286205

Vector partition: 3941, Key insertions: 287507

Vector partition: 2861, Key insertions: 286610

Vector partition: 2945, Key insertions: 285902

Vector partition: 3080, Key insertions: 286685

Vector partition: 1748, Key insertions: 286583

Vector partition: 411, Key insertions: 288144

Vector partition: 3478, Key insertions: 287423

Vector partition: 753, Key insertions: 287198

Vector partition: 2071, Key insertions: 287472

Vector partition: 2167, Key insertions: 287637

Vector partition: 3425, Key insertions: 287294

Vector partition: 3737, Key insertions: 287798

Vector partition: 847, Key insertions: 287184

Vector partition: 3933, Key insertions: 287299

Vector partition: 796, Key insertions: 288142

Vector partition: 69, Key insertions: 286609

Vector partition: 771, Key insertions: 288030

Vector partition: 929, Key insertions: 287456

Vector partition: 2890, Key insertions: 287501

Vector partition: 1153, Key insertions: 287652

Vector partition: 2371, Key insertions: 287764

Vector partition: 1620, Key insertions: 287180

Vector partition: 2013, Key insertions: 287776

Vector partition: 3229, Key insertions: 287378

Vector partition: 761, Key insertions: 287092

Vector partition: 168, Key insertions: 286879

Vector partition: 578, Key insertions: 288096

Vector partition: 1287, Key insertions: 286416

Vector partition: 1529, Key insertions: 286991

Vector partition: 2786, Key insertions: 287607

Vector partition: 1357, Key insertions: 287453

Vector partition: 1097, Key insertions: 288514

Vector partition: 835, Key insertions: 288519

Vector partition: 3754, Key insertions: 287435

Vector partition: 1103, Key insertions: 287559

Vector partition: 1279, Key insertions: 287889

Vector partition: 1100, Key insertions: 287857

Vector partition: 1243, Key insertions: 287902

Vector partition: 2032, Key insertions: 287093

Vector partition: 1926, Key insertions: 287556

Vector partition: 242, Key insertions: 286780

Vector partition: 3456, Key insertions: 287877

Vector partition: 3308, Key insertions: 288389

Vector partition: 2228, Key insertions: 287125

Vector partition: 308, Key insertions: 287285

Vector partition: 2015, Key insertions: 287123

Vector partition: 1625, Key insertions: 287176

Vector partition: 3577, Key insertions: 286686

Vector partition: 1024, Key insertions: 287304

Vector partition: 1398, Key insertions: 287552

Vector partition: 2760, Key insertions: 287775

Vector partition: 3825, Key insertions: 287133

Vector partition: 2082, Key insertions: 288514

Vector partition: 2145, Key insertions: 286326

Vector partition: 2597, Key insertions: 287241

Vector partition: 960, Key insertions: 287780

Vector partition: 289, Key insertions: 287889

Vector partition: 709, Key insertions: 287956

Vector partition: 2019, Key insertions: 287317

Vector partition: 1999, Key insertions: 288345

Vector partition: 3243, Key insertions: 287676

Vector partition: 470, Key insertions: 287513

Vector partition: 1921, Key insertions: 287290

Vector partition: 2377, Key insertions: 287262

Vector partition: 855, Key insertions: 287914

Vector partition: 3393, Key insertions: 286888

Vector partition: 313, Key insertions: 287056

Vector partition: 813, Key insertions: 287041

Vector partition: 1033, Key insertions: 287644

Vector partition: 1332, Key insertions: 286908

Vector partition: 2249, Key insertions: 287289

Vector partition: 2683, Key insertions: 288871

Vector partition: 2827, Key insertions: 286814

Vector partition: 146, Key insertions: 287623

Vector partition: 2598, Key insertions: 287570

Vector partition: 1045, Key insertions: 287596

Vector partition: 3226, Key insertions: 287253

Vector partition: 1311, Key insertions: 288717

Vector partition: 2191, Key insertions: 288192

Vector partition: 2656, Key insertions: 288110

Vector partition: 292, Key insertions: 286891

Vector partition: 435, Key insertions: 287427

Vector partition: 873, Key insertions: 287468

Vector partition: 2870, Key insertions: 287507

Vector partition: 1078, Key insertions: 287170

Vector partition: 1651, Key insertions: 287716

Vector partition: 2289, Key insertions: 288005

Vector partition: 571, Key insertions: 286509

Vector partition: 932, Key insertions: 288126

Vector partition: 329, Key insertions: 288040

Vector partition: 1816, Key insertions: 287753

Vector partition: 365, Key insertions: 287415

Vector partition: 589, Key insertions: 288076

Vector partition: 3491, Key insertions: 288153

Vector partition: 3959, Key insertions: 288025

Vector partition: 1995, Key insertions: 287268

Vector partition: 885, Key insertions: 288838

Vector partition: 2744, Key insertions: 286757

Vector partition: 1793, Key insertions: 287001

Vector partition: 261, Key insertions: 286548

Vector partition: 2367, Key insertions: 287883

Vector partition: 3304, Key insertions: 288420

Vector partition: 1044, Key insertions: 286952

Vector partition: 591, Key insertions: 287139

Vector partition: 3239, Key insertions: 286857

Vector partition: 1735, Key insertions: 288485

Vector partition: 598, Key insertions: 286112

Vector partition: 434, Key insertions: 286966

Vector partition: 2537, Key insertions: 287175

Vector partition: 687, Key insertions: 286805

Vector partition: 1460, Key insertions: 287818

Vector partition: 1937, Key insertions: 287930

Vector partition: 2005, Key insertions: 286521

Vector partition: 258, Key insertions: 286708

Vector partition: 3273, Key insertions: 286546

Vector partition: 3279, Key insertions: 287369

Vector partition: 2021, Key insertions: 286727

Vector partition: 3499, Key insertions: 287627

Vector partition: 1808, Key insertions: 287010

Vector partition: 3654, Key insertions: 288227

Vector partition: 1994, Key insertions: 288098

Vector partition: 2403, Key insertions: 287115

Vector partition: 3960, Key insertions: 288265

Vector partition: 1327, Key insertions: 286968

Vector partition: 1903, Key insertions: 287651

Vector partition: 2040, Key insertions: 286590

Vector partition: 2257, Key insertions: 286852

Vector partition: 1231, Key insertions: 287481

Vector partition: 3779, Key insertions: 287397

Vector partition: 153, Key insertions: 286621

Vector partition: 2068, Key insertions: 287190

Vector partition: 347, Key insertions: 287676

Vector partition: 4041, Key insertions: 286624

Vector partition: 2554, Key insertions: 287629

Vector partition: 2340, Key insertions: 287764

Vector partition: 506, Key insertions: 287699

Vector partition: 3413, Key insertions: 287290

Vector partition: 989, Key insertions: 287188

Vector partition: 2530, Key insertions: 287311

Vector partition: 43, Key insertions: 287917

Vector partition: 1705, Key insertions: 287973

Vector partition: 2627, Key insertions: 287409

Vector partition: 393, Key insertions: 287659

Vector partition: 3470, Key insertions: 286200

Vector partition: 2820, Key insertions: 288022

Vector partition: 668, Key insertions: 287921

Vector partition: 930, Key insertions: 286495

Vector partition: 2006, Key insertions: 287624

Vector partition: 593, Key insertions: 288697

Vector partition: 2429, Key insertions: 286479

Vector partition: 416, Key insertions: 287709

Vector partition: 972, Key insertions: 288240

Vector partition: 2770, Key insertions: 288056

Vector partition: 1474, Key insertions: 288374

Vector partition: 2577, Key insertions: 287564

Vector partition: 702, Key insertions: 287739

Vector partition: 2587, Key insertions: 287879

Vector partition: 2426, Key insertions: 287949

Vector partition: 1351, Key insertions: 286987

Vector partition: 1384, Key insertions: 286573

Vector partition: 112, Key insertions: 287342

Vector partition: 862, Key insertions: 288138

Vector partition: 3706, Key insertions: 288592

Vector partition: 2119, Key insertions: 286902

Vector partition: 2196, Key insertions: 287406

Vector partition: 1822, Key insertions: 287133

Vector partition: 600, Key insertions: 287451

Vector partition: 606, Key insertions: 287009

Vector partition: 3945, Key insertions: 286991

Vector partition: 1519, Key insertions: 287056

Vector partition: 3905, Key insertions: 287890

Vector partition: 1023, Key insertions: 287963

Vector partition: 1548, Key insertions: 288008

Vector partition: 1457, Key insertions: 286769

Vector partition: 2278, Key insertions: 288233

Vector partition: 941, Key insertions: 287667

Vector partition: 991, Key insertions: 287517

Vector partition: 1253, Key insertions: 287213

Vector partition: 968, Key insertions: 287718

Vector partition: 2968, Key insertions: 287786

Vector partition: 175, Key insertions: 287077

Vector partition: 2973, Key insertions: 287993

Vector partition: 3124, Key insertions: 287502

Vector partition: 466, Key insertions: 287705

Vector partition: 1916, Key insertions: 287709

Vector partition: 3564, Key insertions: 287607

Vector partition: 3714, Key insertions: 286341

Vector partition: 2042, Key insertions: 287824

Vector partition: 1956, Key insertions: 287453

Vector partition: 1861, Key insertions: 287299

Vector partition: 603, Key insertions: 287221

Vector partition: 1254, Key insertions: 287575

Vector partition: 3936, Key insertions: 287949

Vector partition: 947, Key insertions: 286802

Vector partition: 1014, Key insertions: 288268

Vector partition: 1909, Key insertions: 287717

Vector partition: 2456, Key insertions: 287053

Vector partition: 3320, Key insertions: 287190

Vector partition: 66, Key insertions: 287199

Vector partition: 505, Key insertions: 288273

Vector partition: 863, Key insertions: 288152

Vector partition: 2950, Key insertions: 287990

Vector partition: 884, Key insertions: 286351

Vector partition: 478, Key insertions: 286516

Vector partition: 660, Key insertions: 288214

Vector partition: 1432, Key insertions: 288138

Vector partition: 2983, Key insertions: 287286

Vector partition: 2762, Key insertions: 287398

Vector partition: 3112, Key insertions: 288242

Vector partition: 2140, Key insertions: 287577

Vector partition: 1485, Key insertions: 286942

Vector partition: 2409, Key insertions: 288148

Vector partition: 2153, Key insertions: 287893

Vector partition: 596, Key insertions: 287148

Vector partition: 1902, Key insertions: 288168

Vector partition: 926, Key insertions: 286759

Vector partition: 2634, Key insertions: 287794

Vector partition: 78, Key insertions: 287857

Vector partition: 1146, Key insertions: 288794

Vector partition: 4030, Key insertions: 286997

Vector partition: 357, Key insertions: 287222

Vector partition: 2824, Key insertions: 286377

Vector partition: 491, Key insertions: 286755

Vector partition: 665, Key insertions: 287324

Vector partition: 93, Key insertions: 287518

Vector partition: 123, Key insertions: 287754

Vector partition: 120, Key insertions: 286998

Vector partition: 734, Key insertions: 286971

Vector partition: 1203, Key insertions: 286904

Vector partition: 1267, Key insertions: 288567

Vector partition: 1070, Key insertions: 287464

Vector partition: 1704, Key insertions: 287087

Vector partition: 2316, Key insertions: 288232

Vector partition: 1506, Key insertions: 286853

Vector partition: 317, Key insertions: 288112

Vector partition: 1731, Key insertions: 286846

Vector partition: 1678, Key insertions: 287219

Vector partition: 2064, Key insertions: 288453

Vector partition: 534, Key insertions: 287361

Vector partition: 651, Key insertions: 286629

Vector partition: 1478, Key insertions: 287775

Vector partition: 811, Key insertions: 287882

Vector partition: 4062, Key insertions: 286153

Vector partition: 2860, Key insertions: 287000

Vector partition: 2565, Key insertions: 287082

Vector partition: 2211, Key insertions: 286814

Vector partition: 200, Key insertions: 287214

Vector partition: 3749, Key insertions: 288372

Vector partition: 302, Key insertions: 287396

Vector partition: 2574, Key insertions: 286661

Vector partition: 1992, Key insertions: 287094

Vector partition: 848, Key insertions: 287241

Vector partition: 362, Key insertions: 287364

Vector partition: 3307, Key insertions: 287002

Vector partition: 852, Key insertions: 287900

Vector partition: 1018, Key insertions: 288132

Vector partition: 1684, Key insertions: 288092

Vector partition: 697, Key insertions: 286681

Vector partition: 2070, Key insertions: 287608

Vector partition: 2505, Key insertions: 288639

Vector partition: 2979, Key insertions: 287551

Vector partition: 1702, Key insertions: 287744

Vector partition: 3062, Key insertions: 288412

Vector partition: 3161, Key insertions: 288025

Vector partition: 3668, Key insertions: 288528

Vector partition: 1573, Key insertions: 287611

Vector partition: 3576, Key insertions: 287536

Vector partition: 448, Key insertions: 287278

Vector partition: 1005, Key insertions: 287652

Vector partition: 1113, Key insertions: 286695

Vector partition: 1978, Key insertions: 287700

Vector partition: 2790, Key insertions: 287172

Vector partition: 262, Key insertions: 287890

Vector partition: 1175, Key insertions: 288278

Vector partition: 1724, Key insertions: 287041

Vector partition: 1166, Key insertions: 287750

Vector partition: 2327, Key insertions: 287726

Vector partition: 3108, Key insertions: 286676

Vector partition: 1579, Key insertions: 288163

Vector partition: 2319, Key insertions: 286869

Vector partition: 3230, Key insertions: 286611

Vector partition: 2889, Key insertions: 287573

Vector partition: 344, Key insertions: 286831

Vector partition: 1470, Key insertions: 288656

Vector partition: 2896, Key insertions: 287517

Vector partition: 3824, Key insertions: 287952

Vector partition: 3987, Key insertions: 288066

Vector partition: 3144, Key insertions: 287815

Vector partition: 76, Key insertions: 287298

Vector partition: 2385, Key insertions: 286962

Vector partition: 3150, Key insertions: 286857

Vector partition: 2823, Key insertions: 287310

Vector partition: 1358, Key insertions: 287194

Vector partition: 587, Key insertions: 288781

Vector partition: 3187, Key insertions: 287754

Vector partition: 2591, Key insertions: 287138

Vector partition: 314, Key insertions: 287007

Vector partition: 3305, Key insertions: 288112

Vector partition: 1318, Key insertions: 287889

Vector partition: 2079, Key insertions: 287402

Vector partition: 2559, Key insertions: 287206

Vector partition: 106, Key insertions: 287574

Vector partition: 1777, Key insertions: 287427

Vector partition: 903, Key insertions: 288048

Vector partition: 34, Key insertions: 287787

Vector partition: 3118, Key insertions: 286436

Vector partition: 754, Key insertions: 286278

Vector partition: 1191, Key insertions: 286432

Vector partition: 1271, Key insertions: 287627

Vector partition: 3238, Key insertions: 287114

Vector partition: 3906, Key insertions: 288191

Vector partition: 1025, Key insertions: 287388

Vector partition: 3485, Key insertions: 287782

Vector partition: 428, Key insertions: 286849

Vector partition: 2242, Key insertions: 289013

Vector partition: 1220, Key insertions: 287059

Vector partition: 2981, Key insertions: 287818

Vector partition: 2793, Key insertions: 287834

Vector partition: 2809, Key insertions: 287624

Vector partition: 3343, Key insertions: 287825

Vector partition: 664, Key insertions: 287303

Vector partition: 2672, Key insertions: 287543

Vector partition: 3947, Key insertions: 288258

Vector partition: 663, Key insertions: 288163

Vector partition: 2725, Key insertions: 287911

Vector partition: 936, Key insertions: 287097

Vector partition: 1149, Key insertions: 287333

Vector partition: 2440, Key insertions: 288637

Vector partition: 2921, Key insertions: 287244

Vector partition: 3133, Key insertions: 287118

Vector partition: 810, Key insertions: 287848

Vector partition: 683, Key insertions: 287176

Vector partition: 539, Key insertions: 287286

Vector partition: 1806, Key insertions: 286741

Vector partition: 2761, Key insertions: 287707

Vector partition: 2775, Key insertions: 287081

Vector partition: 1422, Key insertions: 287611

Vector partition: 3253, Key insertions: 286632

Vector partition: 1000, Key insertions: 287348

Vector partition: 1030, Key insertions: 287602

Vector partition: 353, Key insertions: 287754

Vector partition: 1933, Key insertions: 288141

Vector partition: 3097, Key insertions: 286849

Vector partition: 881, Key insertions: 287069

Vector partition: 475, Key insertions: 287203

Vector partition: 1764, Key insertions: 287904

Vector partition: 3252, Key insertions: 287190

Vector partition: 2903, Key insertions: 287343

Vector partition: 3964, Key insertions: 287176

Vector partition: 2869, Key insertions: 288206

Vector partition: 584, Key insertions: 287765

Vector partition: 713, Key insertions: 288160

Vector partition: 2548, Key insertions: 287589

Vector partition: 3553, Key insertions: 287438

Vector partition: 3605, Key insertions: 287249

Vector partition: 1264, Key insertions: 287189

Vector partition: 3569, Key insertions: 286375

Vector partition: 1195, Key insertions: 287575

Vector partition: 1727, Key insertions: 287596

Vector partition: 2304, Key insertions: 286974

Vector partition: 1913, Key insertions: 288245

Vector partition: 2275, Key insertions: 288229

Vector partition: 3407, Key insertions: 287561

Vector partition: 1641, Key insertions: 287526

Vector partition: 2503, Key insertions: 288916

Vector partition: 2177, Key insertions: 287444

Vector partition: 133, Key insertions: 287830

Vector partition: 2630, Key insertions: 288264

Vector partition: 2735, Key insertions: 287502

Vector partition: 3032, Key insertions: 286932

Vector partition: 548, Key insertions: 287184

Vector partition: 1312, Key insertions: 287234

Vector partition: 3165, Key insertions: 287006

Vector partition: 480, Key insertions: 288215

Vector partition: 3966, Key insertions: 287301

Vector partition: 354, Key insertions: 288152

Vector partition: 524, Key insertions: 287186

Vector partition: 1639, Key insertions: 286530

Vector partition: 3619, Key insertions: 287494

Vector partition: 1495, Key insertions: 286732

Vector partition: 777, Key insertions: 288970

Vector partition: 1919, Key insertions: 287612

Vector partition: 1714, Key insertions: 287022

Vector partition: 2658, Key insertions: 287413

Vector partition: 3375, Key insertions: 288286

Vector partition: 367, Key insertions: 287639

Vector partition: 1310, Key insertions: 287490

Vector partition: 1008, Key insertions: 288072

Vector partition: 3953, Key insertions: 287006

Vector partition: 690, Key insertions: 287572

Vector partition: 1775, Key insertions: 288179

Vector partition: 125, Key insertions: 287068

Vector partition: 143, Key insertions: 286942

Vector partition: 2439, Key insertions: 287313

Vector partition: 1931, Key insertions: 287501

Vector partition: 1974, Key insertions: 286791

Vector partition: 2781, Key insertions: 287853

Vector partition: 3568, Key insertions: 287272

Vector partition: 3843, Key insertions: 287136

Vector partition: 3314, Key insertions: 287570

Vector partition: 682, Key insertions: 287459

Vector partition: 2803, Key insertions: 288155

Vector partition: 1636, Key insertions: 287321

Vector partition: 1867, Key insertions: 286538

Vector partition: 2729, Key insertions: 287954

Vector partition: 3031, Key insertions: 286915

Vector partition: 3981, Key insertions: 287808

Vector partition: 2806, Key insertions: 287654

Vector partition: 3194, Key insertions: 287663

Vector partition: 3794, Key insertions: 287998

Vector partition: 467, Key insertions: 287750

Vector partition: 1686, Key insertions: 287709

Vector partition: 1234, Key insertions: 287715

Vector partition: 2733, Key insertions: 287266

Vector partition: 836, Key insertions: 287183

Vector partition: 3233, Key insertions: 288428

Vector partition: 1844, Key insertions: 287054

Vector partition: 1375, Key insertions: 287808

Vector partition: 956, Key insertions: 287500

Vector partition: 4057, Key insertions: 287125

Vector partition: 1947, Key insertions: 287380

Vector partition: 1076, Key insertions: 288296

Vector partition: 2567, Key insertions: 288298

Vector partition: 876, Key insertions: 287348

Vector partition: 3254, Key insertions: 287069

Vector partition: 2201, Key insertions: 287093

Vector partition: 3681, Key insertions: 288403

Vector partition: 2704, Key insertions: 286584

Vector partition: 275, Key insertions: 288295

Vector partition: 3, Key insertions: 287926

Vector partition: 2876, Key insertions: 288041

Vector partition: 1701, Key insertions: 287276

Vector partition: 952, Key insertions: 287868

Vector partition: 4028, Key insertions: 286938

Vector partition: 2488, Key insertions: 287798

Vector partition: 2575, Key insertions: 287712

Vector partition: 3889, Key insertions: 287686

Vector partition: 1568, Key insertions: 288357

Vector partition: 2572, Key insertions: 286787

Vector partition: 3152, Key insertions: 288535

Vector partition: 971, Key insertions: 287440

Vector partition: 3231, Key insertions: 287052

Vector partition: 1544, Key insertions: 286885

Vector partition: 2501, Key insertions: 287071

Vector partition: 136, Key insertions: 287886

Vector partition: 334, Key insertions: 287171

Vector partition: 757, Key insertions: 286860

Vector partition: 44, Key insertions: 287856

Vector partition: 2995, Key insertions: 287523

Vector partition: 3762, Key insertions: 286415

Vector partition: 119, Key insertions: 287674

Vector partition: 1137, Key insertions: 287351

Vector partition: 2599, Key insertions: 288255

Vector partition: 854, Key insertions: 286849

Vector partition: 2859, Key insertions: 287310

Vector partition: 3986, Key insertions: 287676

Vector partition: 1320, Key insertions: 288739

Vector partition: 234, Key insertions: 286363

Vector partition: 406, Key insertions: 288187

Vector partition: 4011, Key insertions: 288337

Vector partition: 268, Key insertions: 287673

Vector partition: 1718, Key insertions: 286873

Vector partition: 118, Key insertions: 287475

Vector partition: 1454, Key insertions: 287941

Vector partition: 3784, Key insertions: 287022

Vector partition: 359, Key insertions: 287634

Vector partition: 1719, Key insertions: 287333

Vector partition: 3873, Key insertions: 286937

Vector partition: 1365, Key insertions: 288081

Vector partition: 291, Key insertions: 287090

Vector partition: 1538, Key insertions: 288154

Vector partition: 2245, Key insertions: 287818

Vector partition: 3781, Key insertions: 287358

Vector partition: 1299, Key insertions: 287981

Vector partition: 483, Key insertions: 286656

Vector partition: 3969, Key insertions: 287263

Vector partition: 264, Key insertions: 286953

Vector partition: 1561, Key insertions: 287411

Vector partition: 2837, Key insertions: 286939

Vector partition: 279, Key insertions: 288019

Vector partition: 2194, Key insertions: 287436

Vector partition: 2880, Key insertions: 287806

Vector partition: 914, Key insertions: 287392

Vector partition: 1407, Key insertions: 286547

Vector partition: 3043, Key insertions: 288017

Vector partition: 3109, Key insertions: 287273

Vector partition: 166, Key insertions: 287459

Vector partition: 1759, Key insertions: 287847

Vector partition: 522, Key insertions: 287834

Vector partition: 2372, Key insertions: 287314

Vector partition: 3260, Key insertions: 287649

Vector partition: 3931, Key insertions: 287468

Vector partition: 1338, Key insertions: 287762

Vector partition: 3529, Key insertions: 288272

Vector partition: 1171, Key insertions: 287308

Vector partition: 2592, Key insertions: 287033

Vector partition: 1927, Key insertions: 288201

Vector partition: 2476, Key insertions: 287761

Vector partition: 1550, Key insertions: 287375

Vector partition: 3181, Key insertions: 287055

Vector partition: 829, Key insertions: 287711

Vector partition: 241, Key insertions: 287900

Vector partition: 2202, Key insertions: 287505

Vector partition: 2828, Key insertions: 286685

Vector partition: 3102, Key insertions: 286719

Vector partition: 2703, Key insertions: 285890

Vector partition: 1761, Key insertions: 287289

Vector partition: 4092, Key insertions: 287670

Vector partition: 142, Key insertions: 287440

Vector partition: 358, Key insertions: 287872

Vector partition: 1977, Key insertions: 286870

Vector partition: 3046, Key insertions: 287058

Vector partition: 3068, Key insertions: 287953

Vector partition: 3374, Key insertions: 287110

Vector partition: 3186, Key insertions: 287745

Vector partition: 2412, Key insertions: 286967

Vector partition: 2920, Key insertions: 287376

Vector partition: 2256, Key insertions: 287299

Vector partition: 1599, Key insertions: 286088

Vector partition: 251, Key insertions: 288038

Vector partition: 265, Key insertions: 288001

Vector partition: 3368, Key insertions: 287370

Vector partition: 2041, Key insertions: 287205

Vector partition: 1370, Key insertions: 287941

Vector partition: 1348, Key insertions: 287203

Vector partition: 1766, Key insertions: 288411

Vector partition: 2133, Key insertions: 287247

Vector partition: 3557, Key insertions: 287713

Vector partition: 340, Key insertions: 287669

Vector partition: 3780, Key insertions: 287601

Vector partition: 1048, Key insertions: 287777

Vector partition: 336, Key insertions: 286737

Vector partition: 1425, Key insertions: 286610

Vector partition: 482, Key insertions: 288419

Vector partition: 2498, Key insertions: 287654

Vector partition: 427, Key insertions: 288215

Vector partition: 2302, Key insertions: 287677

Vector partition: 2395, Key insertions: 286956

Vector partition: 1602, Key insertions: 288364

Vector partition: 650, Key insertions: 288289

Vector partition: 2136, Key insertions: 287791

Vector partition: 2520, Key insertions: 286466

Vector partition: 2643, Key insertions: 287336

Vector partition: 3135, Key insertions: 287255

Vector partition: 3213, Key insertions: 287836

Vector partition: 3360, Key insertions: 287401

Vector partition: 3479, Key insertions: 286347

Vector partition: 755, Key insertions: 288228

Vector partition: 1991, Key insertions: 287487

Vector partition: 1006, Key insertions: 287900

Vector partition: 1859, Key insertions: 288189

